year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,total_pax,F,M
2022,7,Horta-Guinardó,33,el Baix Guinardó,7017,1706,939,767
2022,7,Horta-Guinardó,33,el Baix Guinardó,7018,1664,897,767
2022,7,Horta-Guinardó,33,el Baix Guinardó,7019,1498,778,720
2022,7,Horta-Guinardó,34,Can Baró,7020,1695,902,793
2022,7,Horta-Guinardó,34,Can Baró,7021,1066,554,512
2022,7,Horta-Guinardó,34,Can Baró,7022,1166,617,549
2022,7,Horta-Guinardó,34,Can Baró,7023,1303,655,648
2022,7,Horta-Guinardó,34,Can Baró,7024,1478,788,690
2022,7,Horta-Guinardó,34,Can Baró,7025,1444,763,681
2022,7,Horta-Guinardó,34,Can Baró,7026,1119,601,518
2022,7,Horta-Guinardó,35,el Guinardó,7027,2116,1127,989
2022,7,Horta-Guinardó,35,el Guinardó,7028,1475,760,715
2022,7,Horta-Guinardó,35,el Guinardó,7029,1313,683,630
2022,7,Horta-Guinardó,35,el Guinardó,7030,1365,749,616
2022,7,Horta-Guinardó,35,el Guinardó,7031,1558,806,752
2022,7,Horta-Guinardó,35,el Guinardó,7032,1436,741,695
2022,7,Horta-Guinardó,35,el Guinardó,7033,1423,760,663
2022,7,Horta-Guinardó,35,el Guinardó,7034,1799,962,837
2022,7,Horta-Guinardó,35,el Guinardó,7035,1734,927,807
2022,7,Horta-Guinardó,35,el Guinardó,7036,1405,763,642
2022,7,Horta-Guinardó,35,el Guinardó,7037,1479,788,691
2022,7,Horta-Guinardó,35,el Guinardó,7038,1270,672,598
2022,7,Horta-Guinardó,35,el Guinardó,7039,1605,857,748
2022,7,Horta-Guinardó,35,el Guinardó,7040,1487,817,670
2022,7,Horta-Guinardó,35,el Guinardó,7041,1375,761,614
2022,7,Horta-Guinardó,35,el Guinardó,7042,1513,839,674
2022,7,Horta-Guinardó,35,el Guinardó,7043,1409,756,653
2022,7,Horta-Guinardó,35,el Guinardó,7044,1282,685,597
2022,7,Horta-Guinardó,35,el Guinardó,7045,1568,806,762
2022,7,Horta-Guinardó,35,el Guinardó,7046,1394,764,630
2022,7,Horta-Guinardó,35,el Guinardó,7047,1435,750,685
2022,7,Horta-Guinardó,35,el Guinardó,7048,1341,727,614
2022,7,Horta-Guinardó,35,el Guinardó,7049,1200,625,575
2022,7,Horta-Guinardó,35,el Guinardó,7050,1190,633,557
2022,7,Horta-Guinardó,35,el Guinardó,7051,1822,989,833
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7052,1254,648,606
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7053,1480,777,703
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7054,1632,853,779
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7055,1206,648,558
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7056,1181,607,574
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7057,1426,749,677
2022,7,Horta-Guinardó,36,la Font d'en Fargues,7058,1348,694,654
2022,7,Horta-Guinardó,37,el Carmel,7059,1300,668,632
2022,7,Horta-Guinardó,37,el Carmel,7060,1872,950,922
2022,7,Horta-Guinardó,37,el Carmel,7061,1204,615,589
2022,7,Horta-Guinardó,37,el Carmel,7062,1367,708,659
2022,7,Horta-Guinardó,37,el Carmel,7063,1459,761,698
2022,7,Horta-Guinardó,37,el Carmel,7064,1698,896,802
2022,7,Horta-Guinardó,37,el Carmel,7065,1708,933,775
2022,7,Horta-Guinardó,37,el Carmel,7066,1743,906,837
2022,7,Horta-Guinardó,37,el Carmel,7067,1560,818,742
2022,7,Horta-Guinardó,37,el Carmel,7068,1314,709,605
2022,7,Horta-Guinardó,37,el Carmel,7069,1440,758,682
2022,7,Horta-Guinardó,37,el Carmel,7070,1437,771,666
2022,7,Horta-Guinardó,37,el Carmel,7071,1339,712,627
2022,7,Horta-Guinardó,37,el Carmel,7072,1372,730,642
2022,7,Horta-Guinardó,37,el Carmel,7073,1137,606,531
2022,7,Horta-Guinardó,37,el Carmel,7074,1659,860,799
2022,7,Horta-Guinardó,37,el Carmel,7075,1194,619,575
2022,7,Horta-Guinardó,37,el Carmel,7076,1404,734,670
2022,7,Horta-Guinardó,37,el Carmel,7077,1314,674,640
2022,7,Horta-Guinardó,37,el Carmel,7078,1381,710,671
2022,7,Horta-Guinardó,37,el Carmel,7079,1437,768,669
2022,7,Horta-Guinardó,37,el Carmel,7080,1780,943,837
2022,7,Horta-Guinardó,38,la Teixonera,7081,1915,995,920
2022,7,Horta-Guinardó,38,la Teixonera,7082,1233,643,590
2022,7,Horta-Guinardó,38,la Teixonera,7083,1343,708,635
2022,7,Horta-Guinardó,38,la Teixonera,7084,1361,677,684
2022,7,Horta-Guinardó,38,la Teixonera,7085,1275,659,616
2022,7,Horta-Guinardó,38,la Teixonera,7086,1487,775,712
2022,7,Horta-Guinardó,38,la Teixonera,7087,1600,875,725
2022,7,Horta-Guinardó,38,la Teixonera,7088,1704,892,812
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,1373,760,613
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,1465,746,719
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,1241,668,573
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,1479,826,653
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,1704,861,843
2022,7,Horta-Guinardó,40,Montbau,7094,1224,665,559
2022,7,Horta-Guinardó,40,Montbau,7095,1500,790,710
2022,7,Horta-Guinardó,40,Montbau,7096,1421,782,639
2022,7,Horta-Guinardó,40,Montbau,7097,869,503,366
2022,7,Horta-Guinardó,41,la Vall d'Hebron,7098,2141,1138,1003
2022,7,Horta-Guinardó,41,la Vall d'Hebron,7099,1033,532,501
2022,7,Horta-Guinardó,41,la Vall d'Hebron,7100,1190,643,547
2022,7,Horta-Guinardó,41,la Vall d'Hebron,7101,1505,819,686
2022,7,Horta-Guinardó,42,la Clota,7102,669,322,347
2022,7,Horta-Guinardó,43,Horta,7103,1509,796,713
2022,7,Horta-Guinardó,43,Horta,7104,1565,828,737
2022,7,Horta-Guinardó,43,Horta,7105,1031,551,480
2022,7,Horta-Guinardó,43,Horta,7106,1167,639,528
2022,7,Horta-Guinardó,43,Horta,7107,1170,615,555
2022,7,Horta-Guinardó,43,Horta,7108,1240,663,577
2022,7,Horta-Guinardó,43,Horta,7109,1672,890,782
2022,7,Horta-Guinardó,43,Horta,7110,1027,580,447
2022,7,Horta-Guinardó,43,Horta,7111,883,501,382
2022,7,Horta-Guinardó,43,Horta,7112,1292,684,608
2022,7,Horta-Guinardó,43,Horta,7113,1167,611,556
2022,7,Horta-Guinardó,43,Horta,7114,1183,634,549
2022,7,Horta-Guinardó,43,Horta,7115,1069,580,489
2022,7,Horta-Guinardó,43,Horta,7116,1485,813,672
2022,7,Horta-Guinardó,43,Horta,7117,2786,1316,1470
2022,7,Horta-Guinardó,43,Horta,7118,1231,669,562
2022,7,Horta-Guinardó,43,Horta,7119,1300,694,606
2022,7,Horta-Guinardó,43,Horta,7120,1233,678,555
2022,7,Horta-Guinardó,43,Horta,7121,1151,625,526
2022,7,Horta-Guinardó,43,Horta,7122,1293,703,590
2022,7,Horta-Guinardó,43,Horta,7123,1421,749,672
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,1271,682,589
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,1251,665,586
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,1192,640,552
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,1455,799,656
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,1137,598,539
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,1648,883,765
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,1145,620,525
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,1632,872,760
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,1785,929,856
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,1085,574,511
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,1166,628,538
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,1299,721,578
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,1169,638,531
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,1253,673,580
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,1372,763,609
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,1136,633,503
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,1354,710,644
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,1490,800,690
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,1827,977,850
2022,8,Nou Barris,45,Porta,8020,1347,709,638
2022,8,Nou Barris,45,Porta,8021,1443,790,653
2022,8,Nou Barris,45,Porta,8022,1200,634,566
2022,8,Nou Barris,45,Porta,8023,1384,734,650
2022,8,Nou Barris,45,Porta,8024,1343,742,601
2022,8,Nou Barris,45,Porta,8025,1219,687,532
2022,8,Nou Barris,45,Porta,8026,1341,726,615
2022,8,Nou Barris,45,Porta,8027,1405,713,692
2022,8,Nou Barris,45,Porta,8028,1066,583,483
2022,8,Nou Barris,45,Porta,8029,1484,797,687
2022,8,Nou Barris,45,Porta,8030,1442,756,686
2022,8,Nou Barris,45,Porta,8031,1260,677,583
2022,8,Nou Barris,45,Porta,8032,1264,684,580
2022,8,Nou Barris,45,Porta,8033,1481,781,700
2022,8,Nou Barris,45,Porta,8034,1234,706,528
2022,8,Nou Barris,45,Porta,8035,4462,2082,2380
2022,8,Nou Barris,45,Porta,8036,1507,832,675
2022,8,Nou Barris,45,Porta,8037,1515,838,677
2022,8,Nou Barris,46,el Turó de la Peira,8038,1615,875,740
2022,8,Nou Barris,46,el Turó de la Peira,8039,1532,804,728
2022,8,Nou Barris,46,el Turó de la Peira,8040,1886,1010,876
2022,8,Nou Barris,46,el Turó de la Peira,8041,2496,1278,1218
2022,8,Nou Barris,46,el Turó de la Peira,8042,1226,690,536
2022,8,Nou Barris,46,el Turó de la Peira,8043,1126,637,489
2022,8,Nou Barris,46,el Turó de la Peira,8044,1330,707,623
2022,8,Nou Barris,46,el Turó de la Peira,8045,1736,901,835
2022,8,Nou Barris,46,el Turó de la Peira,8046,1448,797,651
2022,8,Nou Barris,46,el Turó de la Peira,8047,1630,885,745
2022,8,Nou Barris,47,Can Peguera,8048,971,510,461
2022,8,Nou Barris,47,Can Peguera,8049,1216,648,568
2022,8,Nou Barris,48,la Guineueta,8050,1380,732,648
2022,8,Nou Barris,48,la Guineueta,8051,1339,696,643
2022,8,Nou Barris,48,la Guineueta,8052,887,491,396
2022,8,Nou Barris,48,la Guineueta,8053,1118,606,512
2022,8,Nou Barris,48,la Guineueta,8054,1592,872,720
2022,8,Nou Barris,48,la Guineueta,8055,1797,953,844
2022,8,Nou Barris,48,la Guineueta,8056,1481,777,704
2022,8,Nou Barris,48,la Guineueta,8057,1305,707,598
2022,8,Nou Barris,48,la Guineueta,8058,1612,862,750
2022,8,Nou Barris,48,la Guineueta,8059,992,520,472
2022,8,Nou Barris,48,la Guineueta,8215,1553,888,665
2022,8,Nou Barris,49,Canyelles,8060,1175,637,538
2022,8,Nou Barris,49,Canyelles,8061,1635,847,788
2022,8,Nou Barris,49,Canyelles,8062,1122,595,527
2022,8,Nou Barris,49,Canyelles,8063,1055,554,501
2022,8,Nou Barris,49,Canyelles,8064,1800,946,854
2022,8,Nou Barris,50,les Roquetes,8065,1763,870,893
2022,8,Nou Barris,50,les Roquetes,8066,1564,803,761
2022,8,Nou Barris,50,les Roquetes,8067,1808,936,872
2022,8,Nou Barris,50,les Roquetes,8068,1865,977,888
2022,8,Nou Barris,50,les Roquetes,8069,1540,802,738
2022,8,Nou Barris,50,les Roquetes,8070,1477,773,704
2022,8,Nou Barris,50,les Roquetes,8071,1715,887,828
2022,8,Nou Barris,50,les Roquetes,8072,1186,638,548
2022,8,Nou Barris,50,les Roquetes,8073,1725,905,820
2022,8,Nou Barris,50,les Roquetes,8074,1513,779,734
2022,8,Nou Barris,51,Verdun,8075,1876,1021,855
2022,8,Nou Barris,51,Verdun,8076,1585,877,708
2022,8,Nou Barris,51,Verdun,8077,1407,751,656
2022,8,Nou Barris,51,Verdun,8078,1536,818,718
2022,8,Nou Barris,51,Verdun,8079,1420,758,662
2022,8,Nou Barris,51,Verdun,8080,1518,789,729
2022,8,Nou Barris,51,Verdun,8081,1626,843,783
2022,8,Nou Barris,51,Verdun,8082,1590,881,709
2022,8,Nou Barris,52,la Prosperitat,8083,1282,679,603
2022,8,Nou Barris,52,la Prosperitat,8084,1087,602,485
2022,8,Nou Barris,52,la Prosperitat,8085,1504,776,728
2022,8,Nou Barris,52,la Prosperitat,8086,1642,890,752
2022,8,Nou Barris,52,la Prosperitat,8087,1204,646,558
2022,8,Nou Barris,52,la Prosperitat,8088,1249,665,584
2022,8,Nou Barris,52,la Prosperitat,8089,1217,655,562
2022,8,Nou Barris,52,la Prosperitat,8090,1204,625,579
2022,8,Nou Barris,52,la Prosperitat,8091,1168,618,550
2022,8,Nou Barris,52,la Prosperitat,8092,993,521,472
2022,8,Nou Barris,52,la Prosperitat,8093,1250,641,609
2022,8,Nou Barris,52,la Prosperitat,8094,1414,742,672
2022,8,Nou Barris,52,la Prosperitat,8095,1087,561,526
2022,8,Nou Barris,52,la Prosperitat,8096,1523,800,723
2022,8,Nou Barris,52,la Prosperitat,8097,1317,714,603
2022,8,Nou Barris,52,la Prosperitat,8098,1267,673,594
2022,8,Nou Barris,52,la Prosperitat,8099,1422,736,686
2022,8,Nou Barris,52,la Prosperitat,8100,1269,700,569
2022,8,Nou Barris,52,la Prosperitat,8101,1680,898,782
2022,8,Nou Barris,52,la Prosperitat,8102,1567,872,695
2022,8,Nou Barris,53,la Trinitat Nova,8103,1653,831,822
2022,8,Nou Barris,53,la Trinitat Nova,8104,1234,646,588
2022,8,Nou Barris,53,la Trinitat Nova,8105,1426,756,670
2022,8,Nou Barris,53,la Trinitat Nova,8106,1236,647,589
2022,8,Nou Barris,53,la Trinitat Nova,8107,1872,989,883
2022,8,Nou Barris,54,Torre Baró,8108,1929,972,957
2022,8,Nou Barris,54,Torre Baró,8109,979,489,490
2022,8,Nou Barris,55,Ciutat Meridiana,8110,1990,1002,988
2022,8,Nou Barris,55,Ciutat Meridiana,8111,1659,858,801
2022,8,Nou Barris,55,Ciutat Meridiana,8112,1699,854,845
2022,8,Nou Barris,55,Ciutat Meridiana,8113,1790,928,862
2022,8,Nou Barris,55,Ciutat Meridiana,8114,1963,998,965
2022,8,Nou Barris,55,Ciutat Meridiana,8115,1707,859,848
2022,8,Nou Barris,56,Vallbona,8116,1420,723,697
2022,9,Sant Andreu,57,la Trinitat Vella,9001,2739,1300,1439
2022,9,Sant Andreu,57,la Trinitat Vella,9002,2158,1061,1097
2022,9,Sant Andreu,57,la Trinitat Vella,9003,2176,1062,1114
2022,9,Sant Andreu,57,la Trinitat Vella,9004,1663,829,834
2022,9,Sant Andreu,57,la Trinitat Vella,9005,1622,824,798
2022,9,Sant Andreu,58,Baró de Viver,9006,1275,651,624
2022,9,Sant Andreu,58,Baró de Viver,9007,1328,689,639
2022,9,Sant Andreu,59,el Bon Pastor,9008,1869,931,938
2022,9,Sant Andreu,59,el Bon Pastor,9009,1384,733,651
2022,9,Sant Andreu,59,el Bon Pastor,9010,1794,926,868
2022,9,Sant Andreu,59,el Bon Pastor,9011,1637,839,798
2022,9,Sant Andreu,59,el Bon Pastor,9013,2031,1055,976
2022,9,Sant Andreu,59,el Bon Pastor,9014,2988,1343,1645
2022,9,Sant Andreu,59,el Bon Pastor,9015,1850,955,895
2022,9,Sant Andreu,60,Sant Andreu,9016,1282,673,609
2022,9,Sant Andreu,60,Sant Andreu,9017,1512,794,718
2022,9,Sant Andreu,60,Sant Andreu,9018,1462,758,704
2022,9,Sant Andreu,60,Sant Andreu,9019,2665,1369,1296
2022,9,Sant Andreu,60,Sant Andreu,9020,1115,606,509
2022,9,Sant Andreu,60,Sant Andreu,9021,1407,754,653
2022,9,Sant Andreu,60,Sant Andreu,9022,1268,664,604
2022,9,Sant Andreu,60,Sant Andreu,9023,1212,605,607
2022,9,Sant Andreu,60,Sant Andreu,9024,1195,664,531
2022,9,Sant Andreu,60,Sant Andreu,9025,1233,661,572
2022,9,Sant Andreu,60,Sant Andreu,9026,1477,790,687
2022,9,Sant Andreu,60,Sant Andreu,9027,1284,670,614
2022,9,Sant Andreu,60,Sant Andreu,9028,1561,801,760
2022,9,Sant Andreu,60,Sant Andreu,9029,1085,569,516
2022,9,Sant Andreu,60,Sant Andreu,9030,1451,774,677
2022,9,Sant Andreu,60,Sant Andreu,9031,1174,598,576
2022,9,Sant Andreu,60,Sant Andreu,9032,2154,1133,1021
2022,9,Sant Andreu,60,Sant Andreu,9033,3201,1655,1546
2022,9,Sant Andreu,60,Sant Andreu,9034,1406,742,664
2022,9,Sant Andreu,60,Sant Andreu,9035,1557,820,737
2022,9,Sant Andreu,60,Sant Andreu,9036,1373,733,640
2022,9,Sant Andreu,60,Sant Andreu,9037,1621,807,814
2022,9,Sant Andreu,60,Sant Andreu,9038,1736,942,794
2022,9,Sant Andreu,60,Sant Andreu,9039,1512,803,709
2022,9,Sant Andreu,60,Sant Andreu,9040,1603,856,747
2022,9,Sant Andreu,60,Sant Andreu,9041,1376,747,629
2022,9,Sant Andreu,60,Sant Andreu,9042,1247,694,553
2022,9,Sant Andreu,60,Sant Andreu,9043,1336,705,631
2022,9,Sant Andreu,60,Sant Andreu,9044,1519,777,742
2022,9,Sant Andreu,60,Sant Andreu,9045,1400,761,639
2022,9,Sant Andreu,60,Sant Andreu,9046,1330,696,634
2022,9,Sant Andreu,60,Sant Andreu,9047,1553,822,731
2022,9,Sant Andreu,60,Sant Andreu,9048,1342,722,620
2022,9,Sant Andreu,60,Sant Andreu,9049,1289,696,593
2022,9,Sant Andreu,60,Sant Andreu,9050,1493,780,713
2022,9,Sant Andreu,60,Sant Andreu,9051,1279,652,627
2022,9,Sant Andreu,60,Sant Andreu,9052,1198,630,568
2022,9,Sant Andreu,60,Sant Andreu,9053,1625,864,761
2022,9,Sant Andreu,60,Sant Andreu,9054,1072,570,502
2022,9,Sant Andreu,61,la Sagrera,9055,1738,927,811
2022,9,Sant Andreu,61,la Sagrera,9056,1095,575,520
2022,9,Sant Andreu,61,la Sagrera,9057,1685,879,806
2022,9,Sant Andreu,61,la Sagrera,9058,1525,801,724
2022,9,Sant Andreu,61,la Sagrera,9059,1426,740,686
2022,9,Sant Andreu,61,la Sagrera,9060,1339,721,618
2022,9,Sant Andreu,61,la Sagrera,9061,1593,838,755
2022,9,Sant Andreu,61,la Sagrera,9062,1486,773,713
2022,9,Sant Andreu,61,la Sagrera,9063,1143,599,544
2022,9,Sant Andreu,61,la Sagrera,9064,1147,604,543
2022,9,Sant Andreu,61,la Sagrera,9065,2086,1130,956
2022,9,Sant Andreu,61,la Sagrera,9066,1411,740,671
2022,9,Sant Andreu,61,la Sagrera,9067,1506,817,689
2022,9,Sant Andreu,61,la Sagrera,9068,1528,782,746
2022,9,Sant Andreu,61,la Sagrera,9069,933,512,421
2022,9,Sant Andreu,61,la Sagrera,9070,1745,932,813
2022,9,Sant Andreu,61,la Sagrera,9071,1899,1025,874
2022,9,Sant Andreu,61,la Sagrera,9072,1426,777,649
2022,9,Sant Andreu,61,la Sagrera,9073,1473,784,689
2022,9,Sant Andreu,61,la Sagrera,9156,1257,672,585
2022,9,Sant Andreu,62,el Congrés i els Indians,9074,1664,872,792
2022,9,Sant Andreu,62,el Congrés i els Indians,9075,1533,789,744
2022,9,Sant Andreu,62,el Congrés i els Indians,9076,1444,777,667
2022,9,Sant Andreu,62,el Congrés i els Indians,9077,1607,872,735
2022,9,Sant Andreu,62,el Congrés i els Indians,9078,1437,768,669
2022,9,Sant Andreu,62,el Congrés i els Indians,9079,1609,851,758
2022,9,Sant Andreu,62,el Congrés i els Indians,9080,1328,692,636
2022,9,Sant Andreu,62,el Congrés i els Indians,9081,1725,926,799
2022,9,Sant Andreu,62,el Congrés i els Indians,9082,1972,1040,932
2022,9,Sant Andreu,63,Navas,9083,1638,879,759
2022,9,Sant Andreu,63,Navas,9084,1676,890,786
2022,9,Sant Andreu,63,Navas,9085,1797,944,853
2022,9,Sant Andreu,63,Navas,9086,1488,804,684
2022,9,Sant Andreu,63,Navas,9087,1311,686,625
2022,9,Sant Andreu,63,Navas,9088,1915,1062,853
2022,9,Sant Andreu,63,Navas,9089,1477,817,660
2022,9,Sant Andreu,63,Navas,9090,1523,813,710
2022,9,Sant Andreu,63,Navas,9091,1861,1005,856
2022,9,Sant Andreu,63,Navas,9092,1879,971,908
2022,9,Sant Andreu,63,Navas,9093,1279,676,603
2022,9,Sant Andreu,63,Navas,9094,1958,1029,929
2022,9,Sant Andreu,63,Navas,9095,2145,1126,1019
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10001,1595,818,777
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10002,1773,910,863
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10003,1571,825,746
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10004,1541,851,690
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10005,1649,912,737
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10006,1824,984,840
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10007,1294,664,630
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10008,1714,919,795
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10009,1607,847,760
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10010,1712,917,795
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10011,1183,637,546
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10012,1780,935,845
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10013,1361,739,622
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10014,1469,789,680
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10015,1930,1009,921
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10016,1217,617,600
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10017,1661,911,750
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10018,1457,768,689
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10019,1518,814,704
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10020,1457,773,684
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10021,1301,675,626
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10022,1353,715,638
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10023,1442,787,655
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10024,1487,768,719
2022,10,Sant Martí,64,Camp de l'Arpa del Clot,10025,1311,731,580
2022,10,Sant Martí,65,el Clot,10026,1550,809,741
2022,10,Sant Martí,65,el Clot,10027,1517,814,703
2022,10,Sant Martí,65,el Clot,10028,1737,903,834
2022,10,Sant Martí,65,el Clot,10029,1410,719,691
2022,10,Sant Martí,65,el Clot,10030,1738,933,805
2022,10,Sant Martí,65,el Clot,10031,1509,778,731
2022,10,Sant Martí,65,el Clot,10032,1353,707,646
2022,10,Sant Martí,65,el Clot,10033,859,468,391
2022,10,Sant Martí,65,el Clot,10034,1687,885,802
2022,10,Sant Martí,65,el Clot,10035,1946,993,953
2022,10,Sant Martí,65,el Clot,10036,1420,712,708
2022,10,Sant Martí,65,el Clot,10037,1046,549,497
2022,10,Sant Martí,65,el Clot,10038,1600,832,768
2022,10,Sant Martí,65,el Clot,10039,1833,966,867
2022,10,Sant Martí,65,el Clot,10040,1781,919,862
2022,10,Sant Martí,65,el Clot,10041,1612,841,771
2022,10,Sant Martí,65,el Clot,10234,1782,978,804
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10042,3204,1669,1535
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10043,2427,1241,1186
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10044,1559,823,736
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10045,1300,676,624
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10046,1244,670,574
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10047,1721,889,832
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10048,1653,824,829
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10049,1297,637,660
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10050,1556,816,740
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,10051,1625,820,805
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,10052,2429,1215,1214
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,10053,1719,871,848
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,10054,965,510,455
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,10055,2638,1322,1316
2022,10,Sant Martí,68,el Poblenou,10056,1824,905,919
2022,10,Sant Martí,68,el Poblenou,10057,1419,718,701
2022,10,Sant Martí,68,el Poblenou,10058,1143,577,566
2022,10,Sant Martí,68,el Poblenou,10059,1793,930,863
2022,10,Sant Martí,68,el Poblenou,10060,1676,838,838
2022,10,Sant Martí,68,el Poblenou,10061,1738,912,826
2022,10,Sant Martí,68,el Poblenou,10062,1503,778,725
2022,10,Sant Martí,68,el Poblenou,10063,1188,599,589
2022,10,Sant Martí,68,el Poblenou,10064,1658,877,781
2022,10,Sant Martí,68,el Poblenou,10065,1548,795,753
2022,10,Sant Martí,68,el Poblenou,10066,2091,1072,1019
2022,10,Sant Martí,68,el Poblenou,10067,1944,1016,928
2022,10,Sant Martí,68,el Poblenou,10068,1639,841,798
2022,10,Sant Martí,68,el Poblenou,10069,2796,1463,1333
2022,10,Sant Martí,68,el Poblenou,10070,1650,880,770
2022,10,Sant Martí,68,el Poblenou,10071,1802,924,878
2022,10,Sant Martí,68,el Poblenou,10072,2056,1028,1028
2022,10,Sant Martí,68,el Poblenou,10073,1440,741,699
2022,10,Sant Martí,68,el Poblenou,10074,1663,848,815
2022,10,Sant Martí,68,el Poblenou,10075,1532,784,748
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10076,2259,1162,1097
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10077,1821,897,924
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10078,2415,1226,1189
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10079,1742,894,848
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10080,2275,1159,1116
